PassengerId,HomePlanet,CryoSleep,Destination,Age,VIP,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,Transported,GroupSize,IsAlone,TotalSpend,HasAnySpending,CabinDeck,CabinNum,CabinSide,SpendPerPerson,SpendingDiversity,MaxSpendCategory,SpendingVariance,log_RoomService,log_FoodCourt,log_ShoppingMall,log_Spa,log_VRDeck,log_TotalSpend,AgeGroup,IsMinor,IsElderly,AgeDeviation,IsOldestInGroup,IsYoungestInGroup,CabinRegion,DeckSide,Journey,CryoSpend,VIPSpend,CryoAge,VIPAge,AloneSpend,HomePlanet_freq,Destination_freq,CabinDeck_freq,CabinSide_freq,MaxSpendCategory_freq,Journey_freq,HomePlanet_target_encoded,Destination_target_encoded,CabinDeck_target_encoded,MaxSpendCategory_target_encoded,Age_squared,TotalSpend_squared,GroupSize_squared,AgeGroupSizeRatio,SpendAgeRatio,Age_was_missing,Cabin_was_missing,HomePlanet_was_missing,Destination_was_missing,CryoSleep_was_missing,VIP_was_missing,RoomService_was_missing,FoodCourt_was_missing,ShoppingMall_was_missing,Spa_was_missing,VRDeck_was_missing
5957_01,0,1,2,17.0,0,0.0,0.0,0.0,0.0,0.0,1.0,3,0,0.0,0,0,203.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,1,0,13.0,0,0,1,0,3,0.0,0.0,17.0,0.0,0.0,0.2415574402467232,0.20362374710871242,0.09406322282189669,0.4858905165767155,0.5533538936006168,0.10100231303006939,0.6581206146903298,0.6094122851116,0.7259249835905833,0.6322105754216758,289.0,0.0,9,4.25,0.0,0,0,0,0,0,0,0,0,0,0,0
5957_02,0,1,2,15.0,0,0.0,0.0,0.0,0.0,0.0,1.0,3,0,0.0,0,0,203.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,1,0,15.0,0,1,1,0,3,0.0,0.0,15.0,0.0,0.0,0.2415574402467232,0.20362374710871242,0.09406322282189669,0.4858905165767155,0.5533538936006168,0.10100231303006939,0.6581206146903298,0.6094122851116,0.7259249835905833,0.6322105754216758,225.0,0.0,9,3.75,0.0,0,0,0,0,0,0,0,0,0,0,0
5957_03,0,0,2,58.0,1,2.0,3862.0,0.0,1482.0,73.0,0.0,3,0,5419.0,1,0,203.0,0,1806.3333333333333,4,2,2810897.1999999997,1.0986122886681098,8.259199362666282,0.0,7.301822342137932,4.30406509320417,8.597851094433691,2,0,0,28.0,1,0,1,0,3,0.0,5419.0,0.0,58.0,0.0,0.2415574402467232,0.20362374710871242,0.09406322282189669,0.4858905165767155,0.12814186584425596,0.10100231303006939,0.6581206146903298,0.6094122851116,0.7259249835905833,0.5851385071382942,3364.0,29365561.0,9,14.5,91.84745762711864,0,0,0,0,0,0,0,0,0,0,0
5959_01,0,0,0,29.0,0,1.0,2809.0,97.0,61.0,1227.0,0.0,2,0,4195.0,1,5,181.0,1,2097.5,5,2,1472384.0,0.6931471805599453,7.940939762327791,4.584967478670572,4.127134385045092,7.113142108707088,8.341886969516187,3,0,0,2.5,0,1,0,10,0,0.0,0.0,0.0,0.0,0.0,0.2415574402467232,0.70508866615266,0.05551272166538165,0.5141094834232846,0.12814186584425596,0.13831919814957594,0.6581206146903298,0.47225089832192496,0.4345004837131063,0.5851385071382942,841.0,17598025.0,4,9.666666666666666,139.83333333333334,0,0,0,0,0,0,0,0,0,0,0
5959_02,0,1,0,34.0,0,0.0,0.0,0.0,0.0,0.0,1.0,2,0,0.0,0,5,181.0,1,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,0,2.5,1,0,0,10,0,0.0,0.0,34.0,0.0,0.0,0.2415574402467232,0.70508866615266,0.05551272166538165,0.5141094834232846,0.5533538936006168,0.13831919814957594,0.6581206146903298,0.47225089832192496,0.4345004837131063,0.6322105754216758,1156.0,0.0,4,11.333333333333334,0.0,0,0,0,0,0,0,0,0,0,0,0
5960_01,0,0,0,28.0,0,0.0,4780.0,1761.0,1.0,247.0,1.0,3,0,6789.0,1,6,222.0,1,2263.0,4,2,4198106.699999999,0.0,8.472405008626103,7.474204806496124,0.6931471805599453,5.5134287461649825,8.823206220552741,3,0,0,0.6700000000000017,0,0,1,8,0,0.0,0.0,0.0,0.0,0.0,0.2415574402467232,0.70508866615266,0.08496530454895913,0.5141094834232846,0.12814186584425596,0.13831919814957594,0.6581206146903298,0.47225089832192496,0.6777229009933895,0.5851385071382942,784.0,46090521.0,9,7.0,234.10344827586206,0,0,0,0,0,0,0,0,0,0,0
5960_02,0,0,0,29.0,0,3215.0,1211.0,4.0,7.0,417.0,1.0,3,0,4854.0,1,6,222.0,1,1618.0,5,0,1816109.1999999997,8.075893630298857,7.10002716662926,1.6094379124341003,2.0794415416798357,6.035481432524756,8.487764380725425,3,0,0,1.6700000000000017,1,0,1,8,0,0.0,0.0,0.0,0.0,0.0,0.2415574402467232,0.70508866615266,0.08496530454895913,0.5141094834232846,0.5533538936006168,0.13831919814957594,0.6581206146903298,0.47225089832192496,0.6777229009933895,0.6322105754216758,841.0,23561316.0,9,7.25,161.8,0,0,0,0,0,0,0,0,0,0,0
5960_03,0,1,2,25.0,0,0.0,0.0,0.0,0.0,0.0,1.0,3,0,0.0,0,6,222.0,1,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,2.3299999999999983,0,1,1,8,3,0.0,0.0,25.0,0.0,0.0,0.2415574402467232,0.20362374710871242,0.08496530454895913,0.5141094834232846,0.5533538936006168,0.10100231303006939,0.6581206146903298,0.6094122851116,0.6777229009933895,0.6322105754216758,625.0,0.0,9,6.25,0.0,0,0,0,0,0,0,0,0,0,0,0
5963_01,2,0,2,23.0,0,112.0,1184.0,143.0,2.0,585.0,0.0,1,1,2026.0,1,1,1228.0,0,2026.0,5,2,239035.69999999998,4.727387818712341,7.077498053569231,4.969813299576001,1.0986122886681098,6.373319789577012,7.614312146452,1,0,0,0.0,1,1,6,3,5,0.0,0.0,0.0,0.0,2026.0,0.2069390902081727,0.20362374710871242,0.3393986121819584,0.4858905165767155,0.12814186584425596,0.02266769468003084,0.522914774478234,0.6094122851116,0.4392551587098093,0.5851385071382942,529.0,4104676.0,1,11.5,84.41666666666667,0,0,0,0,0,0,0,0,0,0,0
5965_01,1,0,0,22.0,0,0.0,40.0,689.0,0.0,79.0,1.0,1,1,808.0,1,3,964.0,0,808.0,3,3,87997.29999999999,0.0,3.713572066704308,6.536691597591305,0.0,4.382026634673881,6.695798917058491,1,0,0,0.0,1,1,5,5,1,0.0,0.0,0.0,0.0,808.0,0.5515034695451041,0.70508866615266,0.29151888974556667,0.4858905165767155,0.1056283731688512,0.3876638396299152,0.4278072379081645,0.47225089832192496,0.5161682507014387,0.511690928021182,484.0,652864.0,1,11.0,35.130434782608695,0,0,0,0,0,0,0,0,0,0,0
5967_01,1,1,2,38.0,0,0.0,0.0,0.0,0.0,0.0,1.0,3,0,0.0,0,3,965.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,12.670000000000002,1,0,5,5,6,0.0,0.0,38.0,0.0,0.0,0.5515034695451041,0.20362374710871242,0.29151888974556667,0.4858905165767155,0.5533538936006168,0.07995373939861218,0.4278072379081645,0.6094122851116,0.5161682507014387,0.6322105754216758,1444.0,0.0,9,9.5,0.0,0,0,0,0,0,0,1,0,0,0,0
5967_02,1,0,0,38.0,0,0.0,784.0,0.0,0.0,0.0,1.0,3,0,784.0,1,3,965.0,0,261.3333333333333,1,2,122931.20000000001,0.0,6.665683717782408,0.0,0.0,0.0,6.665683717782408,0,0,0,12.670000000000002,1,0,5,5,1,0.0,0.0,0.0,0.0,0.0,0.5515034695451041,0.70508866615266,0.29151888974556667,0.4858905165767155,0.12814186584425596,0.3876638396299152,0.4278072379081645,0.47225089832192496,0.5161682507014387,0.5851385071382942,1444.0,614656.0,9,9.5,20.102564102564102,0,0,0,0,0,0,0,0,0,0,0
5967_03,1,0,0,25.33,0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,0.0,0,3,965.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,0,0.0,0,0,5,5,1,0.0,0.0,0.0,0.0,0.0,0.5515034695451041,0.70508866615266,0.29151888974556667,0.4858905165767155,0.5533538936006168,0.3876638396299152,0.4278072379081645,0.47225089832192496,0.5161682507014387,0.6322105754216758,641.6089,0.0,9,6.3325,0.0,0,0,0,0,0,0,0,0,0,0,0
5968_01,1,0,0,29.0,0,17.0,0.0,0.0,49.0,867.0,0.0,1,1,933.0,1,1,1229.0,0,933.0,3,4,145070.3,2.8903717578961645,0.0,0.0,3.912023005428146,6.7661917146603505,6.839476438228843,3,0,0,0.0,0,0,6,3,1,0.0,0.0,0.0,0.0,933.0,0.5515034695451041,0.70508866615266,0.3393986121819584,0.4858905165767155,0.10292983808789515,0.3876638396299152,0.4278072379081645,0.47225089832192496,0.4392551587098093,0.12907256513014,841.0,870489.0,1,14.5,31.1,1,0,0,0,0,0,0,0,0,0,0
5969_01,1,1,0,13.0,0,0.0,0.0,0.0,0.0,0.0,1.0,3,0,0.0,0,3,972.0,1,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,1,0,0.0,0,0,5,4,1,0.0,0.0,13.0,0.0,0.0,0.5515034695451041,0.70508866615266,0.29151888974556667,0.5141094834232846,0.5533538936006168,0.3876638396299152,0.4278072379081645,0.47225089832192496,0.5161682507014387,0.6322105754216758,169.0,0.0,9,3.25,0.0,0,0,0,0,0,0,0,0,0,0,0
5969_02,1,0,2,37.0,0,0.0,698.0,0.0,0.0,6.0,0.0,3,0,704.0,1,1,1137.0,1,234.66666666666666,2,2,97029.20000000001,0.0,6.54965074223381,0.0,0.0,1.9459101490553132,6.558197802812269,0,0,0,24.0,1,0,6,1,6,0.0,0.0,0.0,0.0,0.0,0.5515034695451041,0.20362374710871242,0.3393986121819584,0.5141094834232846,0.12814186584425596,0.07995373939861218,0.4278072379081645,0.6094122851116,0.4392551587098093,0.5851385071382942,1369.0,495616.0,9,9.25,18.526315789473685,0,0,0,0,0,0,0,0,0,1,0
5969_03,1,0,0,2.0,0,0.0,0.0,0.0,0.0,0.0,1.0,3,0,0.0,0,3,972.0,1,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,1,0,11.0,0,0,5,4,1,0.0,0.0,0.0,0.0,0.0,0.5515034695451041,0.70508866615266,0.29151888974556667,0.5141094834232846,0.5533538936006168,0.3876638396299152,0.4278072379081645,0.47225089832192496,0.5161682507014387,0.6322105754216758,4.0,0.0,9,0.5,0.0,0,0,0,0,0,0,0,0,0,0,0
5970_01,0,1,2,40.0,0,0.0,0.0,0.0,0.0,0.0,1.0,1,1,0.0,0,0,229.0,1,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,1,1,1,11,3,0.0,0.0,40.0,0.0,0.0,0.2415574402467232,0.20362374710871242,0.09406322282189669,0.5141094834232846,0.5533538936006168,0.10100231303006939,0.6581206146903298,0.6094122851116,0.7259249835905833,0.6322105754216758,1600.0,0.0,1,20.0,0.0,0,0,0,0,0,0,0,0,0,0,0
5971_01,2,0,0,47.0,0,448.0,0.0,891.0,0.0,235.0,0.0,1,1,1574.0,1,1,1230.0,0,1574.0,3,3,138578.70000000004,6.1070228877422545,0.0,6.79346613258001,0.0,5.4638318050256105,7.362010551259734,0,0,0,0.0,1,1,6,3,4,0.0,0.0,0.0,0.0,1574.0,0.2069390902081727,0.70508866615266,0.3393986121819584,0.4858905165767155,0.1056283731688512,0.17910562837316885,0.522914774478234,0.47225089832192496,0.4392551587098093,0.511690928021182,2209.0,2477476.0,1,23.5,32.791666666666664,0,0,0,0,0,0,0,0,0,0,0
5972_01,1,0,0,34.0,0,0.0,11.0,610.0,591.0,769.0,1.0,1,1,1981.0,1,1,1138.0,1,1981.0,4,4,131997.69999999998,0.0,2.4849066497880004,6.415096959171596,6.3835066348840055,6.646390514847729,7.591861714889934,3,0,0,0.0,1,1,6,1,1,0.0,0.0,0.0,0.0,1981.0,0.5515034695451041,0.70508866615266,0.3393986121819584,0.5141094834232846,0.10292983808789515,0.3876638396299152,0.4278072379081645,0.47225089832192496,0.4392551587098093,0.12907256513014,1156.0,3924361.0,1,17.0,56.6,0,0,0,0,0,0,0,0,0,0,0
5973_01,2,0,0,43.0,0,1086.0,4.0,202.0,401.0,0.0,0.0,1,1,1693.0,1,1,1139.0,1,1693.0,4,0,201941.80000000005,6.99117688712121,1.6094379124341003,5.313205979041787,5.996452088619021,0.0,7.434847875211999,0,0,0,0.0,1,1,6,1,4,0.0,0.0,0.0,0.0,1693.0,0.2069390902081727,0.70508866615266,0.3393986121819584,0.5141094834232846,0.5533538936006168,0.17910562837316885,0.522914774478234,0.47225089832192496,0.4392551587098093,0.6322105754216758,1849.0,2866249.0,1,21.5,38.47727272727273,0,0,0,0,0,0,0,0,0,0,0
5974_01,2,1,2,21.0,0,0.0,0.0,0.0,0.0,0.0,1.0,1,1,0.0,0,5,186.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0.0,1,1,0,7,5,0.0,0.0,21.0,0.0,0.0,0.2069390902081727,0.20362374710871242,0.05551272166538165,0.4858905165767155,0.5533538936006168,0.02266769468003084,0.522914774478234,0.6094122851116,0.4345004837131063,0.6322105754216758,441.0,0.0,1,10.5,0.0,0,0,0,0,0,0,0,0,0,0,0
5975_01,0,1,2,43.0,0,0.0,0.0,0.0,0.0,0.0,1.0,1,1,0.0,0,4,380.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,1,1,2,13,3,0.0,0.0,43.0,0.0,0.0,0.2415574402467232,0.20362374710871242,0.1063993831919815,0.4858905165767155,0.5533538936006168,0.10100231303006939,0.6581206146903298,0.6094122851116,0.3640695948559002,0.6322105754216758,1849.0,0.0,1,21.5,0.0,0,0,0,0,0,0,0,0,0,0,0
5976_01,2,0,0,33.0,0,3090.0,0.0,808.0,0.0,0.0,0.0,1,1,3898.0,1,5,182.0,1,3898.0,2,0,1790520.8,8.036249942132116,0.0,6.695798917058491,0.0,0.0,8.268475388982598,3,0,0,0.0,1,1,0,10,4,0.0,0.0,0.0,0.0,3898.0,0.2069390902081727,0.70508866615266,0.05551272166538165,0.5141094834232846,0.5533538936006168,0.17910562837316885,0.522914774478234,0.47225089832192496,0.4345004837131063,0.6322105754216758,1089.0,15194404.0,1,16.5,114.6470588235294,0,0,0,0,0,0,0,0,0,0,0
5977_01,0,0,0,28.0,0,0.0,0.0,0.0,0.0,0.0,1.0,4,0,0.0,0,0,230.0,1,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,0,15.670000000000002,0,1,1,11,0,0.0,0.0,0.0,0.0,0.0,0.2415574402467232,0.70508866615266,0.09406322282189669,0.5141094834232846,0.5533538936006168,0.13831919814957594,0.6581206146903298,0.47225089832192496,0.7259249835905833,0.6322105754216758,784.0,0.0,16,5.6,0.0,0,0,0,0,0,0,0,0,0,0,0
5977_02,0,0,2,57.0,0,200.0,9.0,0.0,0.0,24133.0,0.0,4,0,24342.0,1,0,230.0,1,6085.5,3,4,115983794.29999998,5.303304908059076,2.302585092994046,0.0,0.0,10.091376913633546,10.09999961284942,2,0,0,13.329999999999998,1,0,1,11,3,0.0,0.0,0.0,0.0,0.0,0.2415574402467232,0.20362374710871242,0.09406322282189669,0.5141094834232846,0.10292983808789515,0.10100231303006939,0.6581206146903298,0.6094122851116,0.7259249835905833,0.12907256513014,3249.0,592532964.0,16,11.4,419.6896551724138,0,0,0,0,0,0,0,0,0,1,0
5977_03,0,0,0,43.67,0,0.0,0.0,0.0,0.0,0.0,1.0,4,0,0.0,0,0,230.0,1,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,1,11,0,0.0,0.0,0.0,0.0,0.0,0.2415574402467232,0.70508866615266,0.09406322282189669,0.5141094834232846,0.5533538936006168,0.13831919814957594,0.6581206146903298,0.47225089832192496,0.7259249835905833,0.6322105754216758,1907.0689000000002,0.0,16,8.734,0.0,1,0,0,0,0,0,0,0,0,0,0
5977_04,0,0,0,46.0,0,0.0,3259.0,761.0,4423.0,0.0,0.0,4,0,8443.0,1,0,230.0,1,2110.75,3,1,4126570.2999999993,0.0,8.089482474360754,6.635946555686647,8.39479954320217,0.0,9.041211408968211,0,0,0,2.3299999999999983,0,0,1,11,0,0.0,0.0,0.0,0.0,0.0,0.2415574402467232,0.70508866615266,0.09406322282189669,0.5141094834232846,0.10994602929838088,0.13831919814957594,0.6581206146903298,0.47225089832192496,0.7259249835905833,0.1088458404683895,2116.0,71284249.0,16,9.2,179.63829787234042,0,0,0,0,0,0,0,0,0,0,0
5980_01,0,0,2,19.0,0,0.0,0.0,0.0,2.0,9.0,1.0,1,1,11.0,1,6,223.0,1,11.0,2,4,15.2,0.0,0.0,0.0,1.0986122886681098,2.302585092994046,2.4849066497880004,1,0,0,0.0,1,1,1,8,3,0.0,0.0,0.0,0.0,11.0,0.2415574402467232,0.20362374710871242,0.08496530454895913,0.5141094834232846,0.10292983808789515,0.10100231303006939,0.6581206146903298,0.6094122851116,0.6777229009933895,0.12907256513014,361.0,121.0,1,9.5,0.55,0,0,0,0,0,0,0,1,0,0,0
5981_01,2,0,0,27.0,0,441.0,0.0,397.0,471.0,0.0,0.0,3,0,1309.0,1,1,1140.0,1,436.3333333333333,3,1,57808.7,6.091309882077698,0.0,5.986452005284438,6.156978985585555,0.0,7.177782416195197,3,0,0,17.33,1,0,6,1,4,0.0,0.0,0.0,0.0,0.0,0.2069390902081727,0.70508866615266,0.3393986121819584,0.5141094834232846,0.10994602929838088,0.17910562837316885,0.522914774478234,0.47225089832192496,0.4392551587098093,0.1088458404683895,729.0,1713481.0,9,6.75,46.75,0,0,0,0,0,0,0,0,0,0,0
5981_02,1,0,0,2.0,0,0.0,0.0,0.0,0.0,0.0,1.0,3,0,0.0,0,1,1140.0,1,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,1,0,7.67,0,0,6,1,1,0.0,0.0,0.0,0.0,0.0,0.5515034695451041,0.70508866615266,0.3393986121819584,0.5141094834232846,0.5533538936006168,0.3876638396299152,0.4278072379081645,0.47225089832192496,0.4392551587098093,0.6322105754216758,4.0,0.0,9,0.5,0.0,0,0,1,0,0,0,0,0,0,0,0
5981_03,2,0,0,9.67,0,0.0,0.0,0.0,0.0,0.0,1.0,3,0,0.0,0,1,1140.0,1,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,1,0,0.0,0,0,6,1,4,0.0,0.0,0.0,0.0,0.0,0.2069390902081727,0.70508866615266,0.3393986121819584,0.5141094834232846,0.5533538936006168,0.17910562837316885,0.522914774478234,0.47225089832192496,0.4392551587098093,0.6322105754216758,93.5089,0.0,9,2.4175,0.0,0,0,0,0,0,0,0,0,0,0,0
5983_01,2,0,0,25.0,1,1442.0,0.0,0.0,0.0,13.0,0.0,2,0,1455.0,1,1,1233.0,0,727.5,2,0,414032.0,7.274479558773871,0.0,0.0,0.0,2.6390573296152584,7.283448228756631,1,0,0,11.0,0,1,6,3,4,0.0,1455.0,0.0,25.0,0.0,0.2069390902081727,0.70508866615266,0.3393986121819584,0.4858905165767155,0.5533538936006168,0.17910562837316885,0.522914774478234,0.47225089832192496,0.4392551587098093,0.6322105754216758,625.0,2117025.0,4,8.333333333333334,55.96153846153846,0,0,0,0,0,0,0,0,0,0,0
5983_02,2,1,0,47.0,0,0.0,0.0,0.0,0.0,0.0,1.0,2,0,0.0,0,1,1233.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,11.0,1,0,6,3,4,0.0,0.0,47.0,0.0,0.0,0.2069390902081727,0.70508866615266,0.3393986121819584,0.4858905165767155,0.5533538936006168,0.17910562837316885,0.522914774478234,0.47225089832192496,0.4392551587098093,0.6322105754216758,2209.0,0.0,4,15.666666666666666,0.0,0,0,0,0,0,0,0,0,0,0,0
5984_01,2,0,1,38.0,0,1208.0,0.0,13.0,38.0,0.0,1.0,2,0,1259.0,1,5,187.0,0,629.5,3,0,285965.2,7.097548850614793,0.0,2.6390573296152584,3.6635616461296463,0.0,7.138866999945524,0,0,0,7.0,1,0,0,7,7,0.0,0.0,0.0,0.0,0.0,0.2069390902081727,0.09128758673862761,0.05551272166538165,0.4858905165767155,0.5533538936006168,0.005165767154973014,0.522914774478234,0.5037670422481338,0.4345004837131063,0.6322105754216758,1444.0,1585081.0,4,12.666666666666666,32.282051282051285,0,0,0,0,0,0,0,0,0,0,0
5984_02,2,0,0,24.0,0,555.0,0.0,618.0,0.0,0.0,0.0,2,0,1173.0,1,4,381.0,0,586.5,2,3,103690.79999999997,6.320768294250582,0.0,6.428105272684596,0.0,0.0,7.068172000388042,1,0,0,7.0,0,1,2,13,4,0.0,0.0,0.0,0.0,0.0,0.2069390902081727,0.70508866615266,0.1063993831919815,0.4858905165767155,0.1056283731688512,0.17910562837316885,0.522914774478234,0.47225089832192496,0.3640695948559002,0.511690928021182,576.0,1375929.0,4,8.0,46.92,0,0,0,0,0,0,0,0,0,0,0
5985_01,1,0,0,24.0,0,276.0,0.0,0.0,0.0,489.0,1.0,1,1,765.0,1,1,1234.0,0,765.0,2,4,49563.0,5.6240175061873385,0.0,0.0,0.0,6.194405391104672,6.641182169740591,1,0,0,0.0,1,1,6,3,1,0.0,0.0,0.0,0.0,765.0,0.5515034695451041,0.70508866615266,0.3393986121819584,0.4858905165767155,0.10292983808789515,0.3876638396299152,0.4278072379081645,0.47225089832192496,0.4392551587098093,0.12907256513014,576.0,585225.0,1,12.0,30.6,0,0,0,0,0,0,0,0,0,0,0
5986_01,0,1,0,25.0,0,0.0,0.0,0.0,0.0,0.0,1.0,1,1,0.0,0,5,188.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0.0,1,1,0,7,0,0.0,0.0,25.0,0.0,0.0,0.2415574402467232,0.70508866615266,0.05551272166538165,0.4858905165767155,0.5533538936006168,0.13831919814957594,0.6581206146903298,0.47225089832192496,0.4345004837131063,0.6322105754216758,625.0,0.0,1,12.5,0.0,0,0,0,0,1,0,0,0,0,0,0
5987_01,1,0,0,29.0,0,0.0,5.0,6.0,0.0,0.0,1.0,1,1,11.0,1,3,973.0,1,11.0,2,3,9.2,0.0,1.791759469228055,1.9459101490553132,0.0,0.0,2.4849066497880004,3,0,0,0.0,1,1,5,4,1,0.0,0.0,0.0,0.0,11.0,0.5515034695451041,0.70508866615266,0.29151888974556667,0.5141094834232846,0.1056283731688512,0.3876638396299152,0.4278072379081645,0.47225089832192496,0.5161682507014387,0.511690928021182,841.0,121.0,1,14.5,0.36666666666666664,0,0,0,0,0,0,0,0,0,0,1
5988_01,2,0,2,44.0,0,2956.0,0.0,10.0,12.0,692.0,0.0,1,1,3670.0,1,1,1235.0,0,3670.0,4,0,1630816.0,7.9919305198524775,0.0,2.3978952727983707,2.5649493574615367,6.541029999189903,8.208219383496834,0,0,0,0.0,1,1,6,3,5,0.0,0.0,0.0,0.0,3670.0,0.2069390902081727,0.20362374710871242,0.3393986121819584,0.4858905165767155,0.5533538936006168,0.02266769468003084,0.522914774478234,0.6094122851116,0.4392551587098093,0.6322105754216758,1936.0,13468900.0,1,22.0,81.55555555555556,0,0,0,0,0,0,0,0,0,0,0
5989_01,1,0,0,20.0,0,0.0,0.0,0.0,703.0,0.0,0.0,1,1,703.0,1,1,1141.0,1,703.0,1,1,98841.79999999999,0.0,0.0,0.0,6.556778356158042,0.0,6.556778356158042,1,0,0,0.0,1,1,6,1,1,0.0,0.0,0.0,0.0,703.0,0.5515034695451041,0.70508866615266,0.3393986121819584,0.5141094834232846,0.10994602929838088,0.3876638396299152,0.4278072379081645,0.47225089832192496,0.4392551587098093,0.1088458404683895,400.0,494209.0,1,10.0,33.476190476190474,0,0,1,0,0,0,0,0,1,0,0
5990_01,1,1,0,23.0,0,0.0,0.0,0.0,0.0,0.0,1.0,1,1,0.0,0,3,974.0,1,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0.0,1,1,5,4,1,0.0,0.0,23.0,0.0,0.0,0.5515034695451041,0.70508866615266,0.29151888974556667,0.5141094834232846,0.5533538936006168,0.3876638396299152,0.4278072379081645,0.47225089832192496,0.5161682507014387,0.6322105754216758,529.0,0.0,1,11.5,0.0,0,0,0,0,0,0,0,0,0,0,0
5991_01,0,0,2,26.0,0,0.0,9641.0,51.0,224.0,2428.0,1.0,1,1,12344.0,1,6,224.0,1,12344.0,4,2,17105493.700000003,0.0,9.173883834965567,3.9512437185814275,5.41610040220442,7.795234929002173,9.42100640177928,3,0,0,0.0,1,1,1,8,3,0.0,0.0,0.0,0.0,12344.0,0.2415574402467232,0.20362374710871242,0.08496530454895913,0.5141094834232846,0.12814186584425596,0.10100231303006939,0.6581206146903298,0.6094122851116,0.6777229009933895,0.5851385071382942,676.0,152374336.0,1,13.0,457.18518518518516,0,0,0,0,0,0,0,0,0,0,0
5992_01,1,1,1,20.0,0,0.0,0.0,0.0,0.0,0.0,1.0,1,1,0.0,0,3,975.0,1,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0.0,1,1,5,4,2,0.0,0.0,20.0,0.0,0.0,0.5515034695451041,0.09128758673862761,0.29151888974556667,0.5141094834232846,0.5533538936006168,0.08388589051657672,0.4278072379081645,0.5037670422481338,0.5161682507014387,0.6322105754216758,400.0,0.0,1,10.0,0.0,0,0,0,0,0,0,0,0,0,0,0
5993_01,2,1,0,27.0,0,0.0,0.0,0.0,0.0,0.0,1.0,1,1,0.0,0,4,394.0,1,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,0,0.0,1,1,2,6,4,0.0,0.0,27.0,0.0,0.0,0.2069390902081727,0.70508866615266,0.1063993831919815,0.5141094834232846,0.5533538936006168,0.17910562837316885,0.522914774478234,0.47225089832192496,0.3640695948559002,0.6322105754216758,729.0,0.0,1,13.5,0.0,0,0,0,0,0,0,0,0,0,0,0
5994_01,1,0,2,23.0,1,94.0,132.0,0.0,967.0,5.0,0.0,1,1,1198.0,1,1,1236.0,0,1198.0,4,1,168583.30000000002,4.553876891600541,4.890349128221754,0.0,6.875232087276577,1.791759469228055,7.089243155027514,1,0,0,0.0,1,1,6,3,6,0.0,1198.0,0.0,23.0,1198.0,0.5515034695451041,0.20362374710871242,0.3393986121819584,0.4858905165767155,0.10994602929838088,0.07995373939861218,0.4278072379081645,0.6094122851116,0.4392551587098093,0.1088458404683895,529.0,1435204.0,1,11.5,49.916666666666664,0,0,0,0,0,1,0,0,0,0,0
5995_01,1,1,1,33.0,0,0.0,0.0,0.0,0.0,0.0,1.0,1,1,0.0,0,3,967.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,0,0.0,1,1,5,5,2,0.0,0.0,33.0,0.0,0.0,0.5515034695451041,0.09128758673862761,0.29151888974556667,0.4858905165767155,0.5533538936006168,0.08388589051657672,0.4278072379081645,0.5037670422481338,0.5161682507014387,0.6322105754216758,1089.0,0.0,1,16.5,0.0,0,0,0,0,0,0,0,0,0,0,0
