PassengerId,HomePlanet,CryoSleep,Destination,Age,VIP,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,Transported,Deck,CabinNum,Side,Age_missing,RoomService_missing,FoodCourt_missing,ShoppingMall_missing,Spa_missing,VRDeck_missing
4482_01,Earth,False,55 Cancri e,4.0,False,0.0,0.0,0.0,0.0,0.0,False,G,732,S,0,0,0,0,0,0
4482_02,Earth,False,TRAPPIST-1e,9.0,False,0.0,0.0,0.0,0.0,0.0,True,G,732,S,0,0,0,0,0,0
4482_03,Earth,False,TRAPPIST-1e,0.0,False,0.0,0.0,0.0,0.0,0.0,True,G,732,S,0,0,0,0,0,0
4482_04,Earth,True,TRAPPIST-1e,35.0,False,0.0,0.0,0.0,0.0,0.0,False,G,732,S,0,0,0,0,0,0
4482_05,Earth,True,TRAPPIST-1e,3.0,False,0.0,0.0,0.0,0.0,0.0,True,G,732,S,0,0,0,0,0,0
4483_01,Mars,False,TRAPPIST-1e,25.0,False,1956.0,0.0,161.0,239.0,28.0,False,D,151,P,0,0,0,0,0,0
4483_02,Mars,False,TRAPPIST-1e,63.0,False,3087.0,0.0,60.0,2.0,0.0,False,D,151,P,0,0,0,0,0,0
4485_01,Mars,True,TRAPPIST-1e,34.0,False,0.0,0.0,0.0,0.0,0.0,True,F,922,P,0,0,0,0,0,0
4485_02,Mars,False,TRAPPIST-1e,35.0,False,1219.0,0.0,1742.0,740.0,0.0,False,F,922,P,0,0,0,0,0,0
4486_01,Earth,True,TRAPPIST-1e,26.0,False,0.0,0.0,0.0,0.0,0.0,True,G,733,S,0,0,0,0,0,0
4487_01,Earth,False,TRAPPIST-1e,39.0,False,0.0,3.0,0.0,802.0,49.0,False,G,735,P,0,0,0,0,0,0
4490_01,Europa,False,55 Cancri e,34.0,False,0.0,337.0,1339.0,92.0,264.0,False,D,143,S,0,0,0,0,0,0
4491_01,Europa,False,TRAPPIST-1e,36.0,False,0.0,1013.0,1.0,16.0,2825.0,False,B,148,P,0,0,0,0,0,0
4492_01,Earth,True,TRAPPIST-1e,46.0,False,0.0,0.0,0.0,0.0,0.0,True,G,736,P,0,0,0,0,0,0
4493_01,Earth,False,TRAPPIST-1e,26.0,False,42.0,65.0,895.0,407.0,0.0,True,F,845,S,0,0,0,0,0,0
4494_01,Mars,True,TRAPPIST-1e,28.0,False,0.0,0.0,0.0,0.0,0.0,True,F,846,S,0,0,0,0,0,0
4496_01,Earth,False,55 Cancri e,20.0,False,0.0,3080.0,7.0,0.0,67.0,True,F,924,P,0,0,0,0,0,0
4497_01,Earth,True,TRAPPIST-1e,35.0,False,0.0,0.0,0.0,0.0,0.0,False,G,737,P,0,0,0,0,0,0
4498_01,Earth,False,55 Cancri e,11.0,False,0.0,0.0,0.0,0.0,0.0,False,G,734,S,0,0,0,0,0,0
4498_02,Earth,True,PSO J318.5-22,14.0,False,0.0,0.0,0.0,0.0,0.0,False,G,734,S,0,0,0,0,0,0
4498_03,Earth,True,PSO J318.5-22,4.0,False,0.0,0.0,0.0,0.0,0.0,True,G,734,S,0,0,0,0,0,0
4498_04,Earth,False,TRAPPIST-1e,11.0,False,0.0,0.0,0.0,0.0,0.0,False,G,734,S,0,0,0,0,0,1
4498_05,Earth,True,TRAPPIST-1e,31.0,False,0.0,0.0,0.0,0.0,0.0,True,G,734,S,0,0,0,0,0,0
4498_06,Earth,False,TRAPPIST-1e,15.0,False,0.0,893.0,0.0,0.0,0.0,True,G,734,S,0,0,0,0,0,0
4498_07,Earth,False,TRAPPIST-1e,39.0,False,0.0,2.0,0.0,69.0,836.0,False,G,734,S,0,0,0,0,0,0
4498_08,Earth,False,TRAPPIST-1e,7.0,False,0.0,0.0,0.0,0.0,0.0,False,G,734,S,0,0,0,0,0,0
4500_01,Earth,False,TRAPPIST-1e,24.0,False,83.0,0.0,129.0,504.0,0.0,False,F,847,S,0,0,0,0,0,0
4501_01,Unknown,True,TRAPPIST-1e,22.0,False,0.0,0.0,0.0,0.0,0.0,True,G,735,S,0,0,0,0,0,0
4502_01,Mars,True,TRAPPIST-1e,26.0,False,0.0,0.0,0.0,0.0,0.0,False,E,281,P,0,0,0,0,0,0
4505_01,Europa,False,55 Cancri e,53.0,False,0.0,864.0,49.0,39.0,2376.0,True,C,165,S,0,0,0,0,0,0
4505_02,Europa,False,TRAPPIST-1e,40.0,False,2.0,76.0,0.0,201.0,0.0,False,C,165,S,0,0,0,0,0,1
4506_01,Mars,False,TRAPPIST-1e,19.0,False,160.0,0.0,889.0,0.0,0.0,False,E,294,S,0,0,0,0,0,0
4508_01,Mars,False,55 Cancri e,54.0,False,433.0,0.0,867.0,19.0,1.0,False,F,926,P,0,0,0,0,0,0
4508_02,Mars,False,TRAPPIST-1e,21.0,False,572.0,584.0,128.0,14.0,0.0,False,E,283,P,0,0,0,0,0,0
4508_03,Mars,False,TRAPPIST-1e,25.0,False,1340.0,0.0,8.0,0.0,0.0,False,F,926,P,0,0,0,0,0,0
4509_01,Mars,False,TRAPPIST-1e,48.0,False,137.0,0.0,877.0,0.0,0.0,True,E,295,S,0,0,0,0,0,0
4509_02,Mars,False,PSO J318.5-22,41.0,False,0.0,0.0,1127.0,8.0,0.0,True,D,144,S,0,1,0,0,0,0
4509_03,Mars,False,TRAPPIST-1e,13.0,False,27.0,0.0,3246.0,0.0,0.0,True,D,144,S,0,0,0,0,0,0
4510_01,Europa,False,TRAPPIST-1e,57.0,False,0.0,0.0,0.0,0.0,0.0,True,B,177,S,0,0,0,0,0,0
4511_01,Europa,True,TRAPPIST-1e,25.0,False,0.0,0.0,0.0,0.0,0.0,True,B,178,S,0,0,0,0,0,0
4511_02,Europa,True,55 Cancri e,48.0,False,0.0,0.0,0.0,0.0,0.0,True,B,178,S,0,0,0,0,0,0
4512_01,Mars,False,TRAPPIST-1e,34.0,False,849.0,51.0,375.0,0.0,24.0,False,E,296,S,0,0,0,0,0,0
4514_01,Earth,True,TRAPPIST-1e,16.0,False,0.0,0.0,0.0,0.0,0.0,True,G,736,S,0,0,0,0,0,0
4515_01,Earth,False,TRAPPIST-1e,0.0,False,0.0,0.0,0.0,0.0,0.0,False,G,739,P,0,0,0,0,0,0
4515_02,Earth,False,55 Cancri e,15.0,False,6.0,1740.0,2184.0,0.0,0.0,True,G,739,P,0,0,0,0,0,0
4516_01,Earth,False,55 Cancri e,37.0,False,426.0,0.0,2.0,194.0,308.0,False,F,848,S,0,0,0,0,0,0
4517_01,Earth,False,TRAPPIST-1e,37.0,False,452.0,0.0,234.0,19.0,1290.0,False,F,849,S,0,0,0,0,0,0
4518_01,Earth,False,TRAPPIST-1e,49.0,False,820.0,1.0,690.0,292.0,13.0,False,G,740,P,0,0,0,0,0,0
4521_01,Earth,False,TRAPPIST-1e,18.0,False,1.0,1.0,0.0,0.0,746.0,False,F,929,P,0,0,0,0,0,0
4522_01,Earth,False,TRAPPIST-1e,25.0,False,101.0,32.0,0.0,137.0,633.0,True,F,850,S,0,0,0,0,0,0
4524_01,Earth,False,PSO J318.5-22,27.0,False,0.0,116.0,2048.0,2.0,0.0,True,F,930,P,1,0,0,0,0,0
4529_01,Earth,False,55 Cancri e,43.0,False,26.0,132.0,3.0,117.0,555.0,False,G,738,S,0,0,0,0,0,0
4530_01,Earth,False,TRAPPIST-1e,20.0,False,9.0,0.0,157.0,525.0,0.0,False,F,933,P,0,0,0,0,0,0
4531_01,Europa,True,TRAPPIST-1e,54.0,False,0.0,0.0,0.0,0.0,0.0,True,C,142,P,0,0,0,0,0,0
4532_01,Earth,True,TRAPPIST-1e,30.0,False,0.0,0.0,0.0,0.0,0.0,True,G,739,S,0,0,0,0,0,0
4533_01,Europa,True,TRAPPIST-1e,37.0,False,0.0,0.0,0.0,0.0,0.0,True,B,149,P,0,0,0,0,0,0
4534_01,Earth,False,55 Cancri e,30.0,False,60.0,41.0,553.0,1.0,0.0,True,F,851,S,0,0,0,0,0,0
4535_01,Earth,False,TRAPPIST-1e,20.0,False,631.0,93.0,0.0,0.0,0.0,False,F,934,P,0,0,0,0,0,0
4535_02,Earth,False,TRAPPIST-1e,20.0,False,25.0,0.0,796.0,44.0,44.0,False,G,742,P,0,0,0,0,0,0
4537_01,Earth,False,TRAPPIST-1e,24.0,False,0.0,591.0,0.0,0.0,1560.0,False,F,852,S,0,0,0,0,0,0
4538_01,Earth,False,TRAPPIST-1e,44.0,False,0.0,121.0,0.0,748.0,0.0,False,F,935,P,0,0,0,0,0,0
4539_01,Earth,False,55 Cancri e,0.0,False,0.0,0.0,0.0,0.0,0.0,True,G,740,S,0,0,0,0,0,0
4539_02,Earth,True,TRAPPIST-1e,15.0,False,0.0,0.0,0.0,0.0,0.0,True,G,740,S,0,0,0,0,0,0
4542_01,Europa,True,TRAPPIST-1e,19.0,False,0.0,0.0,0.0,0.0,0.0,True,B,150,P,0,0,0,0,0,0
4542_02,Europa,True,55 Cancri e,20.0,False,0.0,0.0,0.0,0.0,0.0,True,B,150,P,0,0,0,0,0,0
4543_01,Mars,False,PSO J318.5-22,20.0,True,14.0,0.0,59.0,1777.0,0.0,False,F,936,P,0,0,0,0,0,0
4544_01,Earth,True,TRAPPIST-1e,34.0,False,0.0,0.0,0.0,0.0,0.0,True,G,743,P,0,0,0,0,0,0
4546_01,Earth,False,PSO J318.5-22,17.0,False,0.0,0.0,0.0,0.0,0.0,True,G,744,P,0,0,0,0,0,0
4547_01,Earth,False,TRAPPIST-1e,20.0,False,0.0,25.0,0.0,0.0,803.0,True,E,297,S,0,0,0,0,0,0
4549_01,Earth,False,TRAPPIST-1e,42.0,False,0.0,1.0,0.0,17.0,1601.0,False,E,298,S,0,0,0,0,0,0
4550_01,Earth,False,TRAPPIST-1e,28.0,False,0.0,180.0,516.0,0.0,0.0,True,F,853,S,0,0,0,0,1,1
4552_01,Mars,False,TRAPPIST-1e,43.0,False,375.0,103.0,1990.0,36.0,0.0,True,F,937,P,0,0,0,0,0,0
4553_01,Europa,False,PSO J318.5-22,55.0,True,0.0,102.0,0.0,278.0,5353.0,False,C,143,P,0,0,0,0,0,0
4555_01,Earth,False,TRAPPIST-1e,21.0,False,29.0,27.0,47.0,694.0,11.0,False,G,743,S,0,0,0,0,0,0
4557_01,Earth,False,TRAPPIST-1e,17.0,False,0.0,656.0,295.0,0.0,35.0,False,E,286,P,0,0,0,0,0,0
4558_01,Europa,False,55 Cancri e,54.0,False,0.0,559.0,0.0,15238.0,2799.0,False,C,167,S,0,0,0,0,0,0
4559_01,Earth,False,TRAPPIST-1e,25.0,False,0.0,205.0,0.0,0.0,549.0,True,F,854,S,0,1,0,1,0,0
4560_01,Earth,False,TRAPPIST-1e,27.0,False,0.0,57.0,851.0,0.0,0.0,True,G,744,S,1,0,0,0,0,0
4561_01,Europa,False,55 Cancri e,45.0,False,0.0,496.0,0.0,1940.0,4195.0,False,C,168,S,0,0,0,0,0,0
4562_01,Europa,True,TRAPPIST-1e,31.0,False,0.0,0.0,0.0,0.0,0.0,True,B,180,S,0,0,0,0,0,0
4563_01,Europa,True,55 Cancri e,19.0,False,0.0,0.0,0.0,0.0,0.0,True,C,169,S,0,0,0,0,0,0
4564_01,Earth,False,TRAPPIST-1e,30.0,False,0.0,43.0,0.0,0.0,6.0,False,G,745,P,0,1,0,0,0,0
4565_01,Earth,False,TRAPPIST-1e,24.0,False,191.0,497.0,0.0,0.0,16.0,False,G,746,P,0,0,0,0,0,0
4567_01,Earth,False,TRAPPIST-1e,27.0,False,0.0,20.0,38.0,359.0,516.0,False,F,939,P,1,0,0,0,0,0
4568_01,Mars,False,TRAPPIST-1e,42.0,False,4102.0,0.0,36.0,0.0,1825.0,False,F,940,P,0,0,0,0,0,0
4569_01,Europa,True,55 Cancri e,29.0,False,0.0,0.0,0.0,0.0,0.0,True,B,151,P,0,0,0,0,0,0
4569_02,Europa,False,55 Cancri e,37.0,False,0.0,2235.0,7.0,4098.0,89.0,False,B,151,P,0,0,0,0,0,0
4570_01,Europa,True,TRAPPIST-1e,64.0,False,0.0,0.0,0.0,0.0,0.0,True,C,170,S,0,0,0,1,0,0
4571_01,Earth,True,TRAPPIST-1e,24.0,False,0.0,0.0,0.0,0.0,0.0,True,G,745,S,0,0,0,0,0,0
4572_01,Earth,False,55 Cancri e,23.0,False,42.0,0.0,0.0,765.0,2.0,False,G,746,S,0,0,0,0,0,0
4573_01,Earth,False,TRAPPIST-1e,22.0,False,686.0,45.0,16.0,7.0,4.0,True,F,856,S,0,0,0,0,0,0
4574_01,Mars,False,TRAPPIST-1e,23.0,False,176.0,493.0,169.0,0.0,1023.0,False,F,857,S,0,0,0,0,0,0
4575_01,Earth,False,TRAPPIST-1e,21.0,False,3.0,65.0,253.0,475.0,0.0,False,F,941,P,0,0,0,0,0,0
4576_01,Earth,False,TRAPPIST-1e,37.0,False,661.0,876.0,0.0,3.0,13.0,False,F,942,P,0,0,0,0,0,0
4577_01,Mars,False,TRAPPIST-1e,17.0,False,250.0,0.0,2179.0,0.0,0.0,True,F,858,S,0,0,0,0,0,0
4580_01,Mars,True,TRAPPIST-1e,35.0,False,0.0,0.0,0.0,0.0,0.0,True,F,860,S,0,0,0,0,0,0
4581_01,Europa,False,TRAPPIST-1e,33.0,False,0.0,4592.0,0.0,209.0,954.0,True,B,181,S,0,0,0,0,0,0
4581_02,Europa,False,55 Cancri e,37.0,False,0.0,2337.0,0.0,204.0,76.0,True,B,181,S,0,0,0,0,0,0
4585_01,Europa,False,55 Cancri e,32.0,False,0.0,154.0,0.0,5492.0,1924.0,False,B,182,S,0,0,0,0,0,0
4586_01,Mars,False,55 Cancri e,31.0,False,22.0,0.0,0.0,1.0,524.0,False,F,943,P,0,0,0,1,0,0
4587_01,Europa,False,TRAPPIST-1e,27.0,False,0.0,4020.0,0.0,1635.0,4899.0,False,A,42,P,1,0,0,0,0,0
4591_01,Europa,True,55 Cancri e,34.0,False,0.0,0.0,0.0,0.0,0.0,True,E,287,P,0,0,0,0,0,0
4592_01,Mars,False,TRAPPIST-1e,9.0,False,0.0,0.0,0.0,0.0,0.0,True,F,862,S,0,0,0,0,0,0
4592_02,Mars,True,TRAPPIST-1e,25.0,False,0.0,0.0,0.0,0.0,0.0,True,F,862,S,0,0,0,0,0,0
4592_03,Mars,True,Unknown,29.0,False,0.0,0.0,0.0,0.0,0.0,True,F,862,S,0,0,0,0,0,0
4592_04,Mars,True,TRAPPIST-1e,1.0,False,0.0,0.0,0.0,0.0,0.0,True,F,862,S,0,0,0,0,0,0
4593_01,Earth,False,TRAPPIST-1e,30.0,False,1.0,797.0,0.0,10.0,0.0,True,G,750,S,0,0,0,0,0,0
4594_01,Europa,False,TRAPPIST-1e,64.0,False,77.0,2424.0,0.0,3001.0,127.0,False,C,144,P,0,0,0,0,0,0
4594_02,Europa,False,TRAPPIST-1e,31.0,False,0.0,6670.0,217.0,625.0,20336.0,False,C,144,P,0,0,0,0,0,0
4594_03,Europa,False,TRAPPIST-1e,27.0,False,267.0,2802.0,0.0,54.0,77.0,True,C,144,P,0,0,0,0,0,0
4594_04,Europa,False,TRAPPIST-1e,27.0,False,0.0,4516.0,0.0,6167.0,5308.0,False,C,144,P,1,0,0,0,0,0
4595_01,Europa,True,TRAPPIST-1e,25.0,False,0.0,0.0,0.0,0.0,0.0,True,C,145,P,0,0,0,0,0,0
4596_01,Unknown,True,TRAPPIST-1e,28.0,False,0.0,0.0,0.0,0.0,0.0,True,G,751,S,0,0,0,0,0,0
4597_01,Earth,True,TRAPPIST-1e,32.0,False,0.0,0.0,0.0,0.0,0.0,True,G,748,P,0,0,0,0,0,0
4602_01,Earth,False,55 Cancri e,36.0,False,0.0,0.0,0.0,725.0,2.0,False,F,945,P,0,0,0,0,0,0
4603_01,Europa,False,55 Cancri e,26.0,False,0.0,3593.0,47.0,19.0,229.0,True,C,171,S,0,0,0,0,0,0
4603_02,Europa,False,TRAPPIST-1e,36.0,False,1.0,5234.0,343.0,277.0,12682.0,False,C,171,S,0,0,0,0,0,0
4604_01,Earth,False,TRAPPIST-1e,37.0,False,374.0,1327.0,10.0,81.0,0.0,False,G,753,S,0,0,0,0,0,0
4605_01,Earth,False,TRAPPIST-1e,45.0,False,0.0,0.0,0.0,774.0,0.0,False,G,750,P,0,0,0,0,0,0
4606_01,Europa,False,TRAPPIST-1e,22.0,False,165.0,36.0,0.0,3044.0,556.0,False,C,172,S,0,0,0,0,0,0
4606_02,Europa,False,55 Cancri e,24.0,False,25.0,3291.0,0.0,6075.0,179.0,False,C,172,S,0,0,0,0,0,0
4607_01,Earth,False,PSO J318.5-22,23.0,False,0.0,138.0,4.0,412.0,220.0,False,G,751,P,0,0,0,0,0,0
4608_01,Earth,False,55 Cancri e,31.0,False,2.0,20.0,1.0,1026.0,2.0,True,F,864,S,0,0,0,0,0,0
4609_01,Europa,False,TRAPPIST-1e,37.0,False,1.0,477.0,0.0,0.0,7087.0,False,C,173,S,0,0,0,0,0,0
4610_01,Earth,False,TRAPPIST-1e,28.0,False,5.0,0.0,0.0,1014.0,0.0,False,G,752,P,0,0,0,0,0,0
4611_01,Earth,True,TRAPPIST-1e,23.0,False,0.0,0.0,0.0,0.0,0.0,True,G,754,S,0,0,0,0,0,0
4612_01,Earth,False,55 Cancri e,14.0,False,0.0,166.0,603.0,1.0,0.0,True,G,755,S,0,0,0,0,0,0
4613_01,Europa,True,TRAPPIST-1e,40.0,False,0.0,0.0,0.0,0.0,0.0,True,B,152,P,0,0,0,0,0,0
4615_01,Mars,False,TRAPPIST-1e,42.0,False,36.0,0.0,2554.0,0.0,9.0,True,F,865,S,0,0,0,0,0,0
4617_01,Earth,False,TRAPPIST-1e,53.0,False,19.0,81.0,85.0,768.0,489.0,False,F,866,S,0,0,0,0,0,0
4620_01,Earth,True,TRAPPIST-1e,46.0,False,0.0,0.0,0.0,0.0,0.0,False,G,757,S,0,0,0,0,0,0
4621_01,Mars,False,TRAPPIST-1e,28.0,False,0.0,79.0,2003.0,0.0,0.0,True,E,289,P,0,0,0,0,0,0
4622_01,Earth,True,55 Cancri e,25.0,False,0.0,0.0,0.0,0.0,0.0,True,G,753,P,0,0,0,0,0,0
4623_01,Europa,False,PSO J318.5-22,34.0,True,0.0,0.0,21.0,7.0,16.0,True,C,146,P,0,0,1,0,0,0
4624_01,Mars,False,TRAPPIST-1e,58.0,False,1246.0,0.0,66.0,36.0,0.0,False,F,868,S,0,0,0,0,0,0
4625_01,Europa,False,TRAPPIST-1e,31.0,False,0.0,2520.0,1.0,1.0,0.0,True,B,183,S,0,0,0,0,0,0
4625_02,Europa,True,55 Cancri e,24.0,False,0.0,0.0,0.0,0.0,0.0,True,B,183,S,0,0,0,0,0,0
4625_03,Europa,False,TRAPPIST-1e,52.0,False,0.0,3275.0,111.0,51.0,18.0,True,Unknown,0,Unknown,0,0,0,0,0,0
4625_04,Europa,True,55 Cancri e,25.0,False,0.0,0.0,0.0,0.0,0.0,True,B,183,S,0,0,0,0,0,0
4625_05,Europa,True,TRAPPIST-1e,17.0,False,0.0,0.0,0.0,0.0,0.0,True,B,183,S,0,0,0,0,0,0
4625_06,Unknown,False,TRAPPIST-1e,27.0,False,0.0,453.0,137.0,1331.0,1660.0,False,B,183,S,0,0,0,0,0,0
4625_07,Europa,True,55 Cancri e,29.0,False,0.0,0.0,0.0,0.0,0.0,True,B,183,S,0,0,0,0,0,0
4628_01,Europa,False,TRAPPIST-1e,45.0,False,0.0,7484.0,465.0,14.0,610.0,True,C,175,S,0,0,0,0,0,0
4630_01,Earth,False,PSO J318.5-22,28.0,False,0.0,18.0,0.0,0.0,674.0,True,F,870,S,0,0,0,0,0,0
4631_01,Europa,True,55 Cancri e,25.0,False,0.0,0.0,0.0,0.0,0.0,True,C,147,P,0,0,0,1,0,0
4632_01,Europa,True,TRAPPIST-1e,57.0,False,0.0,0.0,0.0,0.0,0.0,True,C,176,S,0,0,0,0,0,0
4632_02,Europa,True,TRAPPIST-1e,68.0,False,0.0,0.0,0.0,0.0,0.0,True,C,176,S,0,0,0,0,0,0
4632_03,Europa,False,55 Cancri e,26.0,False,0.0,431.0,28.0,10941.0,26.0,False,C,176,S,0,0,0,0,0,0
4632_04,Europa,False,TRAPPIST-1e,52.0,False,2.0,364.0,0.0,2144.0,1804.0,False,C,176,S,0,0,0,0,0,0
4632_05,Europa,False,Unknown,36.0,False,0.0,551.0,0.0,5270.0,22.0,False,C,176,S,0,0,0,0,0,0
4633_01,Earth,False,PSO J318.5-22,41.0,False,454.0,297.0,0.0,2.0,0.0,False,G,754,P,0,0,0,0,0,0
4634_01,Earth,False,TRAPPIST-1e,14.0,False,514.0,0.0,392.0,0.0,0.0,False,E,299,S,0,0,0,0,0,0
4635_01,Earth,True,PSO J318.5-22,16.0,False,0.0,0.0,0.0,0.0,0.0,True,G,755,P,0,0,0,0,0,0
4637_01,Mars,False,TRAPPIST-1e,24.0,False,672.0,0.0,501.0,0.0,0.0,False,Unknown,0,Unknown,0,0,0,0,0,1
4638_01,Europa,False,TRAPPIST-1e,62.0,True,0.0,1633.0,0.0,1742.0,0.0,True,B,153,P,0,0,0,0,0,0
4640_01,Earth,False,55 Cancri e,26.0,False,595.0,84.0,0.0,0.0,131.0,True,G,760,S,0,0,0,0,0,0
4641_01,Earth,False,TRAPPIST-1e,45.0,False,65.0,63.0,3.0,713.0,27.0,False,F,871,S,0,0,0,0,0,0
4642_01,Europa,False,TRAPPIST-1e,41.0,False,0.0,412.0,0.0,4030.0,0.0,False,C,178,S,0,0,0,0,0,0
4643_01,Earth,False,TRAPPIST-1e,36.0,False,0.0,724.0,0.0,0.0,0.0,True,F,947,P,0,1,0,0,0,0
4644_01,Earth,False,55 Cancri e,13.0,False,8.0,1385.0,1445.0,250.0,8.0,True,F,872,S,0,0,0,0,0,0
4645_01,Europa,False,TRAPPIST-1e,48.0,False,0.0,9633.0,0.0,1.0,2.0,True,B,184,S,0,0,0,0,0,0
4645_02,Europa,True,TRAPPIST-1e,27.0,False,0.0,0.0,0.0,0.0,0.0,True,B,184,S,1,0,0,0,0,0
4646_01,Earth,False,PSO J318.5-22,22.0,False,141.0,16.0,0.0,177.0,336.0,True,F,873,S,0,0,0,0,0,0
4648_01,Unknown,False,TRAPPIST-1e,39.0,False,290.0,0.0,84.0,266.0,0.0,True,F,874,S,0,0,0,0,0,0
4649_01,Earth,False,TRAPPIST-1e,45.0,False,1399.0,226.0,0.0,0.0,0.0,False,E,290,P,0,0,0,0,0,0
4650_01,Earth,False,TRAPPIST-1e,42.0,False,84.0,323.0,0.0,1251.0,120.0,False,G,762,S,0,0,0,0,0,0
4651_01,Europa,False,TRAPPIST-1e,33.0,False,0.0,7039.0,0.0,902.0,405.0,True,C,179,S,0,0,0,0,0,0
4652_01,Earth,False,TRAPPIST-1e,27.0,False,0.0,89.0,874.0,34.0,0.0,True,Unknown,0,Unknown,0,0,0,0,0,0
4653_01,Earth,False,Unknown,47.0,False,0.0,370.0,0.0,380.0,38.0,False,E,302,S,0,0,0,0,0,0
4654_01,Europa,True,TRAPPIST-1e,20.0,False,0.0,0.0,0.0,0.0,0.0,True,E,291,P,0,0,0,0,0,0
4655_01,Europa,True,55 Cancri e,32.0,False,0.0,0.0,0.0,0.0,0.0,True,B,154,P,0,0,0,0,0,0
4655_02,Unknown,True,TRAPPIST-1e,54.0,False,0.0,0.0,0.0,0.0,0.0,True,B,154,P,0,0,0,0,0,0
4656_01,Earth,False,TRAPPIST-1e,23.0,False,0.0,1125.0,0.0,0.0,993.0,False,F,875,S,0,0,0,0,1,0
4656_02,Earth,False,TRAPPIST-1e,9.0,False,0.0,0.0,0.0,0.0,0.0,False,G,763,S,0,0,0,0,0,0
4657_01,Earth,False,TRAPPIST-1e,17.0,False,372.0,0.0,477.0,0.0,0.0,False,G,756,P,0,0,0,0,0,0
4658_01,Europa,False,TRAPPIST-1e,26.0,False,0.0,823.0,0.0,1821.0,1508.0,False,D,147,S,0,0,0,0,0,0
4658_02,Europa,False,TRAPPIST-1e,38.0,False,0.0,93.0,0.0,0.0,7303.0,False,D,147,S,0,0,0,0,0,0
4659_01,Earth,False,TRAPPIST-1e,24.0,False,703.0,0.0,0.0,0.0,0.0,False,F,876,S,0,0,0,0,0,0
4661_01,Earth,False,Unknown,30.0,False,77.0,2325.0,5.0,117.0,1.0,True,F,948,P,0,0,0,0,0,0
4661_02,Earth,True,55 Cancri e,2.0,False,0.0,0.0,0.0,0.0,0.0,False,G,757,P,0,0,0,0,0,0
4661_03,Earth,True,TRAPPIST-1e,4.0,False,0.0,0.0,0.0,0.0,0.0,True,G,757,P,0,0,0,0,0,0
4661_04,Earth,True,TRAPPIST-1e,9.0,False,0.0,0.0,0.0,0.0,0.0,False,G,757,P,0,0,0,0,0,0
4661_05,Earth,False,TRAPPIST-1e,30.0,False,0.0,0.0,3.0,3434.0,0.0,False,F,948,P,0,0,0,0,0,0
4661_06,Earth,True,TRAPPIST-1e,5.0,False,0.0,0.0,0.0,0.0,0.0,False,G,757,P,0,0,0,0,1,0
4661_07,Earth,False,TRAPPIST-1e,2.0,False,0.0,0.0,0.0,0.0,0.0,False,G,757,P,0,0,0,0,0,0
4662_01,Europa,False,TRAPPIST-1e,32.0,False,45.0,985.0,0.0,0.0,6803.0,False,C,148,P,0,0,0,0,0,0
4662_02,Europa,True,Unknown,53.0,False,0.0,0.0,0.0,0.0,0.0,True,C,148,P,0,0,0,0,0,0
4662_03,Europa,False,TRAPPIST-1e,46.0,False,0.0,3856.0,0.0,1.0,312.0,True,Unknown,0,Unknown,0,0,0,0,0,0
4663_01,Earth,True,TRAPPIST-1e,2.0,False,0.0,0.0,0.0,0.0,0.0,True,G,765,S,0,0,0,0,0,0
4663_02,Earth,True,TRAPPIST-1e,1.0,False,0.0,0.0,0.0,0.0,0.0,True,G,765,S,0,0,0,0,0,0
4663_03,Earth,True,TRAPPIST-1e,11.0,False,0.0,0.0,0.0,0.0,0.0,True,G,765,S,0,0,0,0,0,0
4663_04,Earth,False,55 Cancri e,3.0,False,0.0,0.0,0.0,0.0,0.0,True,G,765,S,0,0,0,0,0,0
4663_05,Earth,True,TRAPPIST-1e,33.0,False,0.0,0.0,0.0,0.0,0.0,True,G,765,S,0,0,0,0,0,0
4663_06,Earth,True,55 Cancri e,3.0,False,0.0,0.0,0.0,0.0,0.0,True,G,765,S,0,0,0,0,0,0
4664_01,Earth,False,TRAPPIST-1e,38.0,False,182.0,776.0,3.0,33.0,0.0,False,E,303,S,0,0,0,0,0,0
4665_01,Earth,True,PSO J318.5-22,21.0,False,0.0,0.0,0.0,0.0,0.0,False,G,758,P,0,0,0,0,0,0
4667_01,Earth,True,TRAPPIST-1e,41.0,False,0.0,0.0,0.0,0.0,0.0,True,Unknown,0,Unknown,0,0,0,0,0,0
4668_01,Europa,True,55 Cancri e,64.0,False,0.0,0.0,0.0,0.0,0.0,True,C,180,S,0,0,0,0,0,0
4668_02,Europa,True,55 Cancri e,27.0,True,0.0,0.0,0.0,0.0,0.0,True,C,180,S,0,0,0,0,0,0
4672_01,Earth,True,55 Cancri e,41.0,False,0.0,0.0,0.0,0.0,0.0,False,G,759,P,0,0,1,1,0,0
4673_01,Earth,False,Unknown,19.0,False,35.0,2.0,481.0,121.0,0.0,False,F,950,P,0,0,0,0,0,1
4676_01,Earth,False,TRAPPIST-1e,42.0,False,0.0,0.0,1677.0,65.0,62.0,True,G,760,P,0,0,0,0,0,0
4677_01,Europa,False,55 Cancri e,30.0,False,0.0,4066.0,0.0,544.0,1272.0,False,C,150,P,0,0,0,0,0,0
4678_01,Earth,False,TRAPPIST-1e,38.0,False,183.0,203.0,0.0,110.0,374.0,False,F,951,P,0,0,0,0,0,0
